ts,open,high,low,close,volume
1735099200000,98000.1,98539.5,97807.5,98049.7,11793.716
1735113600000,98049.8,99323.3,97709.9,97889.3,28204.972
1735128000000,97888.4,98797.9,97570.0,98493.3,27000.386
1735142400000,98493.3,99258.0,98100.0,98981.3,16271.137
1735156800000,98981.3,99580.7,98331.5,99379.7,24481.413
1735171200000,99379.6,99950.0,98400.1,98957.7,30003.867
1735185600000,98957.7,98957.7,97647.2,97669.6,20353.109
1735200000000,97669.5,97721.8,95153.0,95662.7,61946.222
1735214400000,95662.6,96227.4,95200.1,95993.5,37273.37
1735228800000,95993.1,96580.0,95400.0,96064.8,28521.113
1735243200000,96064.8,96079.9,95276.4,95751.0,16759.97
1735257600000,95750.9,96419.0,95350.1,96377.8,24193.173
1735272000000,96377.8,96580.0,94620.0,95074.4,33137.794
1735286400000,95080.1,97564.5,95080.1,96900.3,47936.629
1735300800000,96900.3,96999.0,93982.4,94539.9,46582.934
1735315200000,94539.9,94979.9,93440.0,94720.3,38793.661
1735329600000,94720.2,94794.0,94094.0,94258.9,15364.052
1735344000000,94258.9,94687.6,94100.0,94550.6,9504.565
1735358400000,94550.6,94762.3,94256.9,94334.7,7504.281
1735372800000,94334.6,94850.0,94261.7,94711.3,8716.735
1735387200000,94711.3,95346.1,94320.0,94407.7,20174.431
1735401600000,94407.8,95197.3,94356.5,94993.8,12257.034
1735416000000,94993.7,95700.0,94836.0,95259.1,9834.303
1735430400000,95259.1,95300.0,94761.0,95135.3,8086.524
1735444800000,95135.3,95250.0,94930.0,95233.2,4847.215
1735459200000,95233.3,95286.4,94968.4,94986.1,5718.538
1735473600000,94986.2,95195.0,93925.4,94468.4,25557.782
1735488000000,94468.3,94537.7,93333.0,93559.6,26206.812
1735502400000,93559.5,93892.5,92961.8,93700.0,24631.063
1735516800000,93699.9,94240.0,93326.0,93681.1,19319.653
1735531200000,93680.8,94048.9,93181.8,93688.9,16272.993
1735545600000,93688.9,94053.5,93433.0,93900.1,14170.338
1735560000000,93900.1,94249.9,91510.0,92081.5,70350.035
1735574400000,92081.5,94668.5,91758.3,94400.0,56405.037
1735588800000,94400.1,95031.6,91850.0,92759.3,45825.537
1735603200000,92759.3,92875.4,92000.0,92481.5,16941.843
1735617600000,92481.5,93000.0,92315.4,92819.6,11095.688
1735632000000,92819.5,94738.4,92800.0,94202.5,36509.765
1735646400000,94202.4,96254.3,94202.4,95389.4,58306.271
1735660800000,95389.3,95569.6,93145.1,94155.8,41481.273
1735675200000,94155.8,94218.3,93343.4,93548.9,14313.276
1735689600000,93548.8,94449.2,93460.2,93810.0,13962.019
1735704000000,93810.0,93914.7,93502.0,93660.7,7852.483
1735718400000,93660.7,93735.2,92796.5,93420.1,19004.988
1735732800000,93420.1,94489.5,93375.0,94409.9,22127.069
1735747200000,94409.9,94823.2,93729.2,94612.1,14907.698
1735761600000,94612.1,95161.2,94522.1,94580.9,13382.403
1735776000000,94580.9,95523.5,94357.4,95000.0,22798.717
1735790400000,95000.0,96031.4,94971.3,95815.3,20140.275
1735804800000,95815.4,96870.9,95612.5,96715.4,25249.289
1735819200000,96715.4,97440.0,95910.8,96428.5,52717.632
1735833600000,96428.5,97777.0,96018.7,97292.7,44624.753
1735848000000,97292.7,97822.4,96642.7,96967.5,16114.829
1735862400000,96967.6,97325.7,96622.0,97019.1,11388.626
1735876800000,97019.1,97034.9,96236.6,96275.0,14493.689
1735891200000,96275.1,96788.0,96061.5,96710.5,16109.732
1735905600000,96710.4,97637.7,96422.5,97479.5,33904.407
1735920000000,97479.6,98949.0,97353.6,98545.5,36541.023
1735934400000,98545.6,98705.0,98028.5,98145.7,12783.197
1735948800000,98145.7,98272.6,97762.1,98149.4,11796.611
1735963200000,98149.3,98300.0,97830.0,98244.2,7743.12
1735977600000,98244.2,98300.0,97438.2,97831.8,14626.729
1735992000000,97831.8,98117.6,97472.0,97623.6,15225.112
1736006400000,97623.5,98334.6,97535.7,98120.3,9987.065
1736020800000,98120.4,98760.9,98076.4,98173.2,12535.997
1736035200000,98173.2,98349.8,98001.1,98160.1,5656.739
1736049600000,98160.0,98496.3,98160.0,98225.3,7364.236
1736064000000,98225.3,98225.4,97533.6,97609.5,13194.206
1736078400000,97609.5,98248.5,97227.0,97986.6,19204.699
1736092800000,97987.1,98297.3,97530.0,98050.0,12523.264
1736107200000,98050.0,98852.6,97986.3,98340.2,17006.145
1736121600000,98340.2,99278.0,97872.6,99005.0,26621.424
1736136000000,99005.0,99886.7,99005.0,99280.0,25842.394
1736150400000,99280.0,99600.0,98662.7,99219.3,21919.386
1736164800000,99219.2,102443.9,98670.0,102104.5,78806.424
1736179200000,102104.5,102444.0,101223.0,101771.7,38386.837
1736193600000,101771.7,102298.8,101551.2,102180.4,15916.864
1736208000000,102180.5,102762.1,101459.4,101661.3,18124.335
1736222400000,101661.4,101986.1,101528.8,101649.3,9587.694
1736236800000,101649.3,101973.1,100435.4,100787.0,27244.306
1736251200000,100787.0,100914.2,97100.0,97915.3,102572.629
1736265600000,97915.4,98307.9,96295.9,96433.3,68434.86
1736280000000,96433.3,97185.8,96153.0,96920.3,32747.485
1736294400000,96920.2,97242.2,96200.0,96504.1,22590.19
1736308800000,96504.1,96616.3,95222.0,95628.4,38378.445
1736323200000,95628.3,96100.0,94480.7,95093.9,33435.244
1736337600000,95093.8,96064.5,94588.9,95450.0,55769.475
1736352000000,95449.9,95456.2,92500.0,94217.2,87321.554
1736366400000,94217.1,95265.8,93509.8,95014.1,24517.205
1736380800000,95014.0,95358.7,93405.3,93985.0,32781.223
1736395200000,93985.0,94582.0,93156.0,93176.4,23080.953
1736409600000,93176.5,93832.8,92700.0,93414.4,35074.143
1736424000000,93414.3,94547.7,91747.0,94195.2,67736.15
1736438400000,94195.1,94644.8,91853.0,91858.3,54387.438
1736452800000,91858.2,92674.9,91055.8,92505.9,44700.995
1736467200000,92506.0,93682.8,92395.9,93654.9,20708.684
1736481600000,93655.0,94975.2,93450.8,94457.0,26429.005
1736496000000,94457.0,95239.9,94344.5,95030.5,24667.579
1736510400000,95030.5,95078.0,92173.6,93704.0,110225.73
1736524800000,93704.0,95882.5,93151.5,95275.9,64309.711
1736539200000,95276.0,95412.3,94531.4,94675.5,15602.245
1736553600000,94675.6,94700.0,94060.8,94168.3,10624.496
1736568000000,94168.3,94394.3,93802.1,94210.3,9858.079
1736582400000,94210.2,94757.9,94000.0,94570.4,11530.321
1736596800000,94570.4,94613.6,94262.1,94365.8,8787.678
1736611200000,94365.9,94680.3,93943.0,94206.5,12137.832
1736625600000,94206.5,94988.0,94150.9,94562.5,11723.357
1736640000000,94562.4,94665.7,94260.0,94586.0,6125.373
1736654400000,94586.0,94614.5,94227.2,94291.3,4831.221
1736668800000,94291.2,94359.5,93661.1,94209.0,15455.056
1736683200000,94209.0,95444.0,94128.0,95035.6,21151.098
1736697600000,95035.7,95278.0,94527.8,94625.1,11349.438
1736712000000,94625.0,94777.2,93727.4,94499.9,18385.947
1736726400000,94499.9,95934.5,93852.0,94215.4,39756.953
1736740800000,94215.4,94878.0,93222.2,93557.9,29936.963
1736755200000,93557.9,93626.1,90809.8,90827.5,69147.558
1736769600000,90827.5,93055.0,88909.0,92093.6,127451.604
1736784000000,92093.7,92501.5,91207.8,92274.8,54692.581
1736798400000,92274.9,94681.1,91869.3,94485.3,40164.831
1736812800000,94485.4,95260.0,94305.4,94821.2,22691.711
1736827200000,94821.3,95437.8,94710.0,94823.3,16022.964
1736841600000,94823.4,97353.9,94823.3,96508.4,55743.583
1736856000000,96508.3,97250.0,95715.8,96416.7,59887.331
1736870400000,96416.8,97044.8,95309.9,96496.5,43657.669
1736884800000,96496.5,96882.8,96100.1,96514.9,14856.403
1736899200000,96514.9,97530.2,96450.2,97288.7,26432.753
1736913600000,97288.8,97688.0,96689.2,97253.7,22265.926
1736928000000,97253.7,97488.0,96480.0,96725.4,20975.23
1736942400000,96725.5,99746.6,96500.0,98943.4,85483.105
1736956800000,98943.3,100038.1,98550.1,99807.4,34322.161
1736971200000,99807.4,100658.9,99410.3,100460.0,32938.391
1736985600000,100460.0,100850.0,99106.8,99438.8,28294.304
1737000000000,99438.9,99869.2,99284.2,99756.5,12552.843
1737014400000,99756.5,99787.8,98557.8,99107.1,34575.941
1737028800000,99107.1,99479.7,97293.6,99258.3,68005.563
1737043200000,99258.2,100426.0,99023.9,100382.0,46977.234
1737057600000,100382.0,100599.8,99326.3,99937.4,26396.635
1737072000000,99937.4,102133.7,99902.0,101005.1,45074.023
1737086400000,101005.2,101845.6,100900.0,101406.9,16966.096
1737100800000,101406.9,102568.8,101400.0,102181.6,30304.328
1737115200000,102181.6,104198.9,102137.1,103946.2,68462.094
1737129600000,103946.3,105784.0,103772.6,105770.9,59774.108
1737144000000,105771.0,105783.9,104024.8,104042.5,28869.32
1737158400000,104042.6,104620.0,103001.1,103531.1,21840.674
1737172800000,103531.2,103746.7,102561.0,102781.0,37862.007
1737187200000,102781.1,103855.0,102242.8,103547.0,31937.663
1737201600000,103547.0,104962.1,103086.5,104517.1,32980.549
1737216000000,104517.1,104681.7,103110.0,104349.9,30255.347
1737230400000,104349.9,104744.3,103750.0,104524.3,13063.852
1737244800000,104524.3,105439.0,103980.0,104958.3,20810.853
1737259200000,104958.2,105629.4,104214.6,105151.8,24589.2
1737273600000,105151.8,105458.4,103458.6,104353.8,48225.235
1737288000000,104353.8,105743.1,104285.7,104936.0,36699.724
1737302400000,104936.0,106259.8,104520.0,106247.9,21082.5
1737316800000,106247.9,106450.0,99600.0,101311.5,129541.666
1737331200000,101311.5,102300.0,99501.0,101874.5,78880.347
1737345600000,101873.8,110000.0,101519.5,107178.8,116597.377
1737360000000,107178.8,109300.8,107140.0,108267.5,43506.419
1737374400000,108267.6,108756.6,104500.0,105008.7,85667.609
1737388800000,105001.3,107082.8,100138.2,103674.2,174874.235
1737403200000,103674.3,104313.2,101714.4,102247.6,30982.193
1737417600000,102247.7,103279.9,100097.2,102922.7,54348.06
1737432000000,102922.7,102972.5,101102.8,101980.7,27001.2
1737446400000,101980.7,103956.2,101719.4,103725.0,28413.984
1737460800000,103725.0,105292.3,102800.0,103929.1,64361.253
1737475200000,103929.1,107241.6,103781.5,106989.9,68892.901
1737489600000,106989.9,107180.0,105400.2,106114.5,30279.43
1737504000000,106115.4,106390.0,105431.9,105588.2,16342.423
1737518400000,105588.1,105948.6,105037.2,105063.8,16263.508
